 % the field is psp
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.250000E+001  0.250000E+001  0.250000E+001  0.280000E+002  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.213000E+003  0.300000E+002 -0.251601E+002 -0.173392E+002 -0.202626E-005  0.228117E-005  0.305114E-005 -0.307112E-006  0.345748E-006  0.462449E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.213500E+003  0.300000E+002 -0.250166E+002 -0.175581E+002 -0.251514E-005  0.183059E-005  0.311079E-005 -0.381204E-006  0.277451E-006  0.471482E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.214000E+003  0.300000E+002 -0.248711E+002 -0.177758E+002 -0.283579E-005  0.142223E-005  0.317245E-005 -0.429795E-006  0.215555E-006  0.480820E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.214500E+003  0.300000E+002 -0.247238E+002 -0.179922E+002 -0.303792E-005  0.111628E-005  0.323651E-005 -0.460422E-006  0.169181E-006  0.490521E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.215000E+003  0.300000E+002 -0.245746E+002 -0.182073E+002 -0.316376E-005  0.949040E-006  0.330304E-005 -0.479487E-006  0.143833E-006  0.500595E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.215500E+003  0.300000E+002 -0.244235E+002 -0.184211E+002 -0.323788E-005  0.942466E-006  0.337226E-005 -0.490712E-006  0.142834E-006  0.511077E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.216000E+003  0.300000E+002 -0.242705E+002 -0.186336E+002 -0.326030E-005  0.110968E-005  0.344397E-005 -0.494099E-006  0.168172E-006  0.521935E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.216500E+003  0.300000E+002 -0.241157E+002 -0.188447E+002 -0.320358E-005  0.145509E-005  0.351855E-005 -0.485494E-006  0.220515E-006  0.533227E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.217000E+003  0.300000E+002 -0.239591E+002 -0.190545E+002 -0.301093E-005  0.196653E-005  0.359624E-005 -0.456289E-006  0.298017E-006  0.544990E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.217500E+003  0.300000E+002 -0.238006E+002 -0.192628E+002 -0.260042E-005  0.259943E-005  0.367685E-005 -0.394071E-006  0.393921E-006  0.557194E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
